User-ID,Age,gender
113953,21.0,M
113954,18.0,F
113955,19.0,M
113956,19.0,F
113957,18.0,F
113958,24.0,M
113959,25.0,M
113960,27.0,F
113961,21.0,M
113962,22.0,F
113963,45.0,F
113964,47.0,M
113965,23.0,F
113966,27.0,F
113967,25.0,F
113968,24.0,F
113969,24.0,M
113970,21.0,F
113971,19.0,F
113972,27.0,M
113973,20.0,M
113974,49.0,F
113975,39.0,F
113976,39.0,M
113977,17.0,F
113978,25.0,F
113979,21.0,M
113980,24.0,F
113981,33.0,F
113982,48.0,F
113983,39.0,F
113984,26.0,F
113985,37.0,M
113986,17.0,F
113987,47.0,F
113988,20.0,M
113989,25.0,F
113990,24.0,F
113991,24.0,F
113992,24.0,M
113993,48.0,F
113994,18.0,F
113995,17.0,M
113996,24.0,F
113997,18.0,F
113998,18.0,F
113999,30.0,M
114000,18.0,M
114001,24.0,M
114002,24.0,M
114003,18.0,F
114004,23.0,M
114005,33.0,M
114006,24.0,M
114007,22.0,F
114008,24.0,M
114009,25.0,M
114010,27.0,F
114011,17.0,M
114012,20.0,M
114013,40.0,F
114014,18.0,M
114015,45.0,M
114016,31.0,F
114017,31.0,M
114018,20.0,M
114019,31.0,F
114020,47.0,F
114021,20.0,F
114022,24.0,M
114023,17.0,F
114024,24.0,M
114025,38.0,F
114026,22.0,F
114027,20.0,F
114028,21.0,M
114029,19.0,M
114030,37.0,M
114031,17.0,M
114032,20.0,M
114033,18.0,M
114034,20.0,F
114035,48.0,F
114036,24.0,F
114037,24.0,M
114038,17.0,F
114039,38.0,M
114040,21.0,M
114041,18.0,F
114042,24.0,F
114043,25.0,M
114044,17.0,M
114045,35.0,M
114046,42.0,M
114047,18.0,M
114048,30.0,M
114049,26.0,F
114050,73.0,F
114051,22.0,F
114052,26.0,F
114053,41.0,M
114054,19.0,F
114055,21.0,F
114056,19.0,F
114057,26.0,F
114058,34.0,M
114059,24.0,M
114060,36.0,F
114061,25.0,M
114062,31.0,M
114063,22.0,M
114064,27.0,F
114065,44.0,F
114066,48.0,M
114067,17.0,M
114068,21.0,M
114069,18.0,F
114070,24.0,M
114071,28.0,F
114072,21.0,F
114073,22.0,F
114074,24.0,M
114075,38.0,M
114076,36.0,M
114077,18.0,F
114078,32.0,M
114079,36.0,F
114080,40.0,M
114081,35.0,M
114082,20.0,M
114083,19.0,F
114084,19.0,M
114085,20.0,F
114086,31.0,F
114087,23.0,F
114088,35.0,M
114089,21.0,M
114090,17.0,F
114091,21.0,M
114092,18.0,F
114093,24.0,M
114094,28.0,M
114095,26.0,F
114096,38.0,F
114097,24.0,F
114098,24.0,M
114099,24.0,F
114100,20.0,M
114101,21.0,M
114102,24.0,M
114103,46.0,F
114104,35.0,F
114105,41.0,M
114106,25.0,M
114107,72.0,M
114108,27.0,M
114109,26.0,M
114110,39.0,F
114111,28.0,F
114112,20.0,M
114113,27.0,F
114114,23.0,M
114115,26.0,F
114116,17.0,M
114117,19.0,M
114118,23.0,F
114119,19.0,M
114120,20.0,M
114121,22.0,M
114122,40.0,F
114123,22.0,F
114124,24.0,F
114125,29.0,M
114126,23.0,M
114127,23.0,F
114128,17.0,M
114129,33.0,M
114130,27.0,F
114131,25.0,M
114132,30.0,M
114133,22.0,M
114134,21.0,F
114135,17.0,F
114136,24.0,F
114137,18.0,M
114138,23.0,F
114139,17.0,M
114140,20.0,F
114141,26.0,M
114142,19.0,F
114143,31.0,M
114144,36.0,F
114145,38.0,M
114146,23.0,M
114147,21.0,F
114148,23.0,M
114149,20.0,M
114150,18.0,F
114151,28.0,M
114152,22.0,F
114153,25.0,F
114154,34.0,F
114155,18.0,F
114156,23.0,M
114157,44.0,F
114158,23.0,F
114159,19.0,M
114160,24.0,F
114161,19.0,M
114162,21.0,M
114163,20.0,M
114164,20.0,M
114165,34.0,M
114166,18.0,F
114167,22.0,F
114168,19.0,F
114169,20.0,F
114170,23.0,M
114171,24.0,M
114172,19.0,F
114173,32.0,F
114174,20.0,F
114175,26.0,F
114176,39.0,F
114177,34.0,M
114178,30.0,M
114179,21.0,F
114180,17.0,M
114181,18.0,M
114182,32.0,M
114183,24.0,M
114184,22.0,M
114185,22.0,F
114186,24.0,M
114187,19.0,M
114188,17.0,M
114189,37.0,F
114190,17.0,F
114191,17.0,F
114192,26.0,F
114193,23.0,M
114194,19.0,F
114195,17.0,M
114196,24.0,F
114197,28.0,M
114198,27.0,F
114199,17.0,F
114200,41.0,F
114201,24.0,M
114202,19.0,F
114203,21.0,M
114204,21.0,F
114205,37.0,F
114206,17.0,F
114207,21.0,M
114208,17.0,M
114209,31.0,M
114210,35.0,F
114211,18.0,M
114212,32.0,M
114213,19.0,M
114214,23.0,F
114215,27.0,F
114216,24.0,F
114217,24.0,F
114218,42.0,F
114219,20.0,M
114220,19.0,F
114221,19.0,F
114222,49.0,M
114223,25.0,F
114224,21.0,F
114225,21.0,F
114226,24.0,F
114227,22.0,M
114228,24.0,F
114229,24.0,M
114230,27.0,F
114231,28.0,M
114232,19.0,F
114233,22.0,F
114234,17.0,F
114235,22.0,M
114236,24.0,F
114237,18.0,M
114238,20.0,F
114239,31.0,M
114240,34.0,M
114241,32.0,M
114242,24.0,F
114243,20.0,M
114244,21.0,M
114245,41.0,M
114246,23.0,F
114247,20.0,F
114248,23.0,F
114249,19.0,F
114250,18.0,M
114251,50.0,F
114252,26.0,F
114253,24.0,F
114254,18.0,F
114255,18.0,F
114256,20.0,F
114257,40.0,M
114258,30.0,M
114259,18.0,F
114260,42.0,M
114261,23.0,F
114262,22.0,M
114263,31.0,M
114264,29.0,F
114265,17.0,F
114266,23.0,M
114267,19.0,M
114268,18.0,M
114269,19.0,F
114270,23.0,M
114271,49.0,F
114272,21.0,M
114273,19.0,M
114274,24.0,F
114275,20.0,F
114276,24.0,F
114277,48.0,M
114278,18.0,F
114279,42.0,M
114280,24.0,F
114281,24.0,F
114282,25.0,F
114283,17.0,M
114284,30.0,M
114285,19.0,M
114286,17.0,M
114287,21.0,M
114288,20.0,F
114289,34.0,M
114290,25.0,F
114291,30.0,F
114292,47.0,F
114293,29.0,F
114294,31.0,M
114295,17.0,M
114296,46.0,F
114297,26.0,F
114298,28.0,F
114299,31.0,M
114300,24.0,F
114301,22.0,F
114302,19.0,M
114303,17.0,F
114304,31.0,F
114305,20.0,F
114306,43.0,F
114307,20.0,M
114308,28.0,M
114309,19.0,M
114310,28.0,F
114311,24.0,F
114312,41.0,M
114313,23.0,F
114314,35.0,M
114315,21.0,M
114316,17.0,F
114317,19.0,F
114318,29.0,F
114319,21.0,M
114320,26.0,M
114321,27.0,M
114322,18.0,M
114323,20.0,M
114324,18.0,F
114325,27.0,M
114326,32.0,F
114327,37.0,F
114328,41.0,F
114329,21.0,F
114330,20.0,F
114331,50.0,M
114332,33.0,M
114333,20.0,F
114334,18.0,F
114335,19.0,F
114336,23.0,M
114337,27.0,F
114338,19.0,F
114339,18.0,F
114340,24.0,M
114341,23.0,M
114342,17.0,M
114343,24.0,M
114344,22.0,F
114345,36.0,F
114346,17.0,F
114347,28.0,F
114348,22.0,F
114349,19.0,M
114350,22.0,F
114351,35.0,F
114352,24.0,M
114353,19.0,F
114354,25.0,M
114355,25.0,F
114356,43.0,F
114357,23.0,F
114358,19.0,M
114359,25.0,M
114360,25.0,F
114361,23.0,M
114362,28.0,F
114363,36.0,M
114364,36.0,M
114365,20.0,M
114366,28.0,M
114367,21.0,F
114368,33.0,F
114369,38.0,M
114370,33.0,M
114371,20.0,F
114372,43.0,F
114373,41.0,M
114374,20.0,F
114375,21.0,M
114376,18.0,M
114377,28.0,M
114378,30.0,M
114379,31.0,F
114380,19.0,F
114381,17.0,F
114382,35.0,M
114383,33.0,M
114384,23.0,F
114385,18.0,F
114386,18.0,F
114387,19.0,M
114388,35.0,F
114389,17.0,F
114390,29.0,F
114391,29.0,M
114392,24.0,M
114393,33.0,F
114394,17.0,F
114395,28.0,F
114396,30.0,M
114397,19.0,M
114398,17.0,M
114399,21.0,F
114400,19.0,M
114401,45.0,F
114402,19.0,M
114403,20.0,F
114404,24.0,F
114405,18.0,F
114406,33.0,M
114407,36.0,M
114408,28.0,M
114409,30.0,F
114410,25.0,M
114411,18.0,M
114412,27.0,F
114413,29.0,M
114414,27.0,F
114415,24.0,M
114416,45.0,F
114417,24.0,M
114418,32.0,F
114419,19.0,M
114420,23.0,M
114421,25.0,M
114422,24.0,M
114423,17.0,M
114424,30.0,M
114425,23.0,F
114426,25.0,F
114427,20.0,F
114428,20.0,M
114429,24.0,M
114430,28.0,F
114431,21.0,F
114432,26.0,M
114433,22.0,M
114434,39.0,M
114435,27.0,F
114436,19.0,F
114437,23.0,M
114438,21.0,M
114439,34.0,F
114440,26.0,F
114441,26.0,F
114442,26.0,F
114443,21.0,F
114444,34.0,F
114445,41.0,M
114446,26.0,F
114447,41.0,F
114448,45.0,F
114449,21.0,M
114450,25.0,M
114451,40.0,M
114452,26.0,F
114453,19.0,M
114454,17.0,M
114455,31.0,M
114456,26.0,F
114457,19.0,F
114458,19.0,M
114459,26.0,F
114460,26.0,F
114461,41.0,M
114462,19.0,F
114463,21.0,F
114464,21.0,M
114465,32.0,F
114466,24.0,M
114467,38.0,F
114468,28.0,M
114469,31.0,F
114470,30.0,F
114471,19.0,F
114472,24.0,M
114473,24.0,F
114474,29.0,M
114475,23.0,F
114476,22.0,F
114477,27.0,M
114478,34.0,M
114479,30.0,M
114480,46.0,M
114481,48.0,M
114482,23.0,F
114483,33.0,M
114484,18.0,F
114485,39.0,F
114486,28.0,F
114487,24.0,F
114488,18.0,F
114489,19.0,M
114490,30.0,M
114491,29.0,M
114492,25.0,F
114493,20.0,M
114494,21.0,M
114495,29.0,F
114496,23.0,F
114497,22.0,F
114498,37.0,F
114499,29.0,F
114500,21.0,M
114501,19.0,F
114502,22.0,F
114503,24.0,F
114504,19.0,M
114505,20.0,M
114506,36.0,F
114507,24.0,F
114508,19.0,M
114509,19.0,F
114510,43.0,M
114511,22.0,M
114512,29.0,M
114513,33.0,F
114514,21.0,F
114515,22.0,M
114516,33.0,F
114517,27.0,M
114518,32.0,F
114519,26.0,M
114520,20.0,F
114521,22.0,F
114522,19.0,F
114523,24.0,M
114524,29.0,F
114525,18.0,F
114526,19.0,M
114527,24.0,M
114528,26.0,F
114529,31.0,F
114530,22.0,M
114531,27.0,M
114532,22.0,F
114533,35.0,M
114534,38.0,M
114535,25.0,M
114536,23.0,M
114537,33.0,M
114538,22.0,F
114539,20.0,F
114540,17.0,F
114541,20.0,F
114542,21.0,F
114543,29.0,M
114544,35.0,F
114545,24.0,M
114546,21.0,F
114547,20.0,M
114548,37.0,M
114549,24.0,F
114550,24.0,F
114551,19.0,F
114552,21.0,M
114553,21.0,M
114554,34.0,F
114555,32.0,F
114556,19.0,M
114557,33.0,M
114558,34.0,F
114559,21.0,F
114560,21.0,F
114561,22.0,M
114562,37.0,F
114563,25.0,M
114564,20.0,M
114565,23.0,F
114566,19.0,F
114567,19.0,F
114568,22.0,M
114569,17.0,F
114570,22.0,F
114571,24.0,F
114572,28.0,F
114573,20.0,M
114574,24.0,M
114575,26.0,M
114576,19.0,F
114577,21.0,M
114578,27.0,F
114579,23.0,F
114580,23.0,M
114581,23.0,M
114582,25.0,F
114583,17.0,M
114584,22.0,F
114585,17.0,F
114586,29.0,M
114587,28.0,F
114588,17.0,M
114589,19.0,M
114590,24.0,F
114591,25.0,M
114592,25.0,M
114593,23.0,M
114594,19.0,F
114595,30.0,F
114596,17.0,M
114597,18.0,F
114598,21.0,M
114599,19.0,F
114600,21.0,F
114601,21.0,F
114602,18.0,M
114603,20.0,F
114604,23.0,M
114605,31.0,F
114606,19.0,F
114607,17.0,M
114608,22.0,F
114609,22.0,F
114610,18.0,F
114611,25.0,M
114612,29.0,F
114613,21.0,M
114614,19.0,M
114615,21.0,M
114616,35.0,F
114617,30.0,M
114618,19.0,M
114619,36.0,F
114620,32.0,M
114621,33.0,F
114622,27.0,M
114623,34.0,M
114624,22.0,M
114625,18.0,F
114626,32.0,M
114627,26.0,F
114628,24.0,F
114629,31.0,F
114630,23.0,F
114631,21.0,F
114632,32.0,M
114633,25.0,F
114634,19.0,M
114635,24.0,M
114636,19.0,F
114637,25.0,M
114638,33.0,F
114639,25.0,M
114640,20.0,M
114641,38.0,M
114642,23.0,M
114643,29.0,F
114644,39.0,M
114645,17.0,F
114646,47.0,F
114647,18.0,M
114648,19.0,M
114649,33.0,F
114650,22.0,F
114651,19.0,F
114652,24.0,F
114653,20.0,M
114654,20.0,F
114655,23.0,F
114656,38.0,F
114657,21.0,F
114658,36.0,M
114659,20.0,F
114660,23.0,M
114661,27.0,M
114662,22.0,F
114663,22.0,F
114664,20.0,M
114665,27.0,F
114666,19.0,F
114667,19.0,F
114668,21.0,M
114669,18.0,F
114670,24.0,M
114671,23.0,M
114672,18.0,M
114673,24.0,F
114674,44.0,M
114675,31.0,M
114676,50.0,F
114677,24.0,F
114678,36.0,M
114679,19.0,M
114680,29.0,F
114681,25.0,M
114682,18.0,F
114683,22.0,F
114684,49.0,M
114685,18.0,M
114686,24.0,M
114687,20.0,M
114688,24.0,F
114689,20.0,F
114690,24.0,M
114691,31.0,F
114692,20.0,M
114693,21.0,F
114694,20.0,F
114695,22.0,F
114696,22.0,M
114697,33.0,F
114698,81.0,F
114699,17.0,M
114700,28.0,M
114701,17.0,F
114702,20.0,M
114703,19.0,M
114704,18.0,F
114705,22.0,M
114706,24.0,M
114707,49.0,M
114708,22.0,M
114709,18.0,M
114710,19.0,M
114711,33.0,F
114712,20.0,F
114713,20.0,M
114714,19.0,F
114715,21.0,F
114716,35.0,M
114717,40.0,M
114718,21.0,F
114719,32.0,F
114720,20.0,F
114721,26.0,F
114722,22.0,F
114723,33.0,F
114724,32.0,F
114725,29.0,F
114726,20.0,F
114727,22.0,F
114728,23.0,M
114729,27.0,F
114730,17.0,M
114731,17.0,M
114732,24.0,F
114733,19.0,M
114734,24.0,F
114735,32.0,M
114736,31.0,F
114737,25.0,M
114738,33.0,M
114739,17.0,F
114740,26.0,M
114741,22.0,M
114742,22.0,M
114743,18.0,M
114744,24.0,F
114745,18.0,M
114746,20.0,M
114747,28.0,M
114748,20.0,M
114749,19.0,F
114750,25.0,M
114751,17.0,M
114752,29.0,F
114753,22.0,F
114754,18.0,F
114755,33.0,F
114756,34.0,M
114757,26.0,F
114758,27.0,F
114759,18.0,F
114760,33.0,M
114761,35.0,F
114762,28.0,M
114763,21.0,F
114764,20.0,F
114765,40.0,M
114766,27.0,F
114767,27.0,M
114768,24.0,F
114769,34.0,F
114770,29.0,F
114771,18.0,F
114772,17.0,F
114773,24.0,M
114774,20.0,F
114775,22.0,M
114776,23.0,F
114777,19.0,F
114778,20.0,F
114779,20.0,F
114780,24.0,F
114781,21.0,M
114782,48.0,F
114783,33.0,F
114784,21.0,M
114785,29.0,M
114786,18.0,M
114787,21.0,F
114788,23.0,F
114789,33.0,F
114790,17.0,F
114791,24.0,F
114792,27.0,M
114793,34.0,M
114794,25.0,F
114795,18.0,F
114796,35.0,M
114797,17.0,F
114798,35.0,F
114799,20.0,F
114800,24.0,F
114801,24.0,M
114802,24.0,M
114803,21.0,M
114804,18.0,M
114805,19.0,M
114806,22.0,M
114807,23.0,F
114808,24.0,F
114809,25.0,F
114810,23.0,M
114811,24.0,M
114812,21.0,M
114813,19.0,M
114814,26.0,F
114815,24.0,F
114816,20.0,F
114817,18.0,M
114818,25.0,F
114819,29.0,F
114820,49.0,M
114821,24.0,F
114822,25.0,M
114823,35.0,M
114824,33.0,F
114825,32.0,F
114826,24.0,F
114827,23.0,F
114828,28.0,M
114829,22.0,F
114830,19.0,M
114831,27.0,M
114832,19.0,M
114833,25.0,M
114834,31.0,M
114835,18.0,M
114836,17.0,M
114837,28.0,M
114838,23.0,F
114839,23.0,M
114840,20.0,M
114841,29.0,M
114842,21.0,F
114843,34.0,M
114844,30.0,F
114845,33.0,F
114846,18.0,F
114847,17.0,F
114848,33.0,F
114849,22.0,M
114850,20.0,F
114851,17.0,M
114852,20.0,F
114853,24.0,F
114854,31.0,F
114855,22.0,M
114856,18.0,F
114857,23.0,M
114858,22.0,F
114859,26.0,F
114860,24.0,M
114861,20.0,F
114862,34.0,M
114863,29.0,M
114864,46.0,M
114865,97.0,M
114866,28.0,F
114867,24.0,M
114868,31.0,M
114869,22.0,F
114870,24.0,M
114871,23.0,M
114872,23.0,F
114873,24.0,F
114874,32.0,M
114875,20.0,F
114876,30.0,F
114877,24.0,F
114878,22.0,M
114879,17.0,F
114880,24.0,M
114881,23.0,F
114882,21.0,M
114883,24.0,M
114884,24.0,F
114885,22.0,F
114886,20.0,F
114887,30.0,F
114888,36.0,M
114889,30.0,F
114890,21.0,M
114891,31.0,F
114892,33.0,M
114893,32.0,M
114894,20.0,M
114895,21.0,F
114896,18.0,M
114897,22.0,M
114898,19.0,F
114899,29.0,M
114900,24.0,F
114901,31.0,F
114902,24.0,M
114903,22.0,F
114904,32.0,M
114905,36.0,F
114906,22.0,F
114907,18.0,M
114908,19.0,F
114909,29.0,M
114910,35.0,M
114911,21.0,M
114912,33.0,F
114913,19.0,F
114914,36.0,F
114915,22.0,F
114916,18.0,M
114917,33.0,M
114918,35.0,M
114919,24.0,M
114920,26.0,F
114921,31.0,M
114922,32.0,F
114923,24.0,M
114924,31.0,M
114925,20.0,F
114926,21.0,M
114927,23.0,M
114928,23.0,F
114929,24.0,M
114930,24.0,F
114931,18.0,F
114932,17.0,F
114933,28.0,M
114934,19.0,F
114935,26.0,F
114936,25.0,M
114937,28.0,F
114938,20.0,F
114939,21.0,M
114940,24.0,F
114941,20.0,M
114942,18.0,F
114943,24.0,F
114944,46.0,M
114945,24.0,M
114946,20.0,M
114947,33.0,F
114948,41.0,F
114949,35.0,F
114950,39.0,F
114951,36.0,M
114952,25.0,M
114953,29.0,F
114954,20.0,M
114955,32.0,F
114956,17.0,F
114957,18.0,M
114958,19.0,M
114959,19.0,F
114960,35.0,M
114961,17.0,M
114962,34.0,F
114963,43.0,M
114964,25.0,M
114965,23.0,M
114966,36.0,F
114967,31.0,F
114968,26.0,F
114969,25.0,M
114970,23.0,M
114971,25.0,M
114972,24.0,F
114973,24.0,F
114974,20.0,F
114975,24.0,F
114976,18.0,F
114977,37.0,M
114978,44.0,F
114979,19.0,F
114980,48.0,M
114981,23.0,F
114982,18.0,M
114983,21.0,M
114984,17.0,M
114985,17.0,M
114986,33.0,F
114987,17.0,M
114988,37.0,F
114989,22.0,M
114990,43.0,F
114991,29.0,M
114992,17.0,M
114993,24.0,M
114994,23.0,M
114995,32.0,M
114996,22.0,M
114997,24.0,M
114998,33.0,M
114999,26.0,M
115000,18.0,F
115001,30.0,M
115002,19.0,F
115003,43.0,M
115004,17.0,M
115005,24.0,F
115006,24.0,M
115007,23.0,F
115008,25.0,M
115009,18.0,M
115010,29.0,M
115011,31.0,M
115012,22.0,M
115013,24.0,M
115014,19.0,F
115015,26.0,M
115016,17.0,F
115017,18.0,M
115018,22.0,F
115019,44.0,M
115020,40.0,F
115021,31.0,F
115022,23.0,M
115023,28.0,F
115024,23.0,F
115025,24.0,F
115026,24.0,F
115027,33.0,F
115028,33.0,F
115029,21.0,M
115030,19.0,F
115031,28.0,M
115032,22.0,M
115033,22.0,F
115034,39.0,F
115035,17.0,F
115036,32.0,M
115037,21.0,M
115038,33.0,M
115039,24.0,F
115040,28.0,F
115041,25.0,F
115042,23.0,F
115043,24.0,F
115044,22.0,M
115045,19.0,M
115046,22.0,F
115047,46.0,F
115048,27.0,F
115049,21.0,F
115050,19.0,M
115051,32.0,M
115052,17.0,F
115053,30.0,F
115054,32.0,M
115055,48.0,F
115056,35.0,F
115057,27.0,M
115058,21.0,F
115059,23.0,M
115060,18.0,F
115061,28.0,M
115062,32.0,F
115063,22.0,M
115064,33.0,M
115065,33.0,F
115066,32.0,F
115067,29.0,F
115068,25.0,M
115069,18.0,M
115070,21.0,F
115071,48.0,F
115072,24.0,F
115073,19.0,F
115074,24.0,F
115075,49.0,M
115076,33.0,F
115077,23.0,M
115078,24.0,F
115079,38.0,F
115080,46.0,M
115081,21.0,M
115082,28.0,F
115083,24.0,F
115084,23.0,F
115085,19.0,F
115086,25.0,F
115087,19.0,M
115088,22.0,M
115089,23.0,M
115090,29.0,M
115091,26.0,F
115092,19.0,F
115093,22.0,F
115094,18.0,M
115095,19.0,F
115096,21.0,M
115097,27.0,M
115098,24.0,F
115099,24.0,M
115100,19.0,M
115101,19.0,M
115102,19.0,M
115103,29.0,M
115104,18.0,M
115105,19.0,F
115106,24.0,M
115107,20.0,F
115108,23.0,F
115109,38.0,F
115110,21.0,M
115111,23.0,F
115112,48.0,M
115113,24.0,F
115114,17.0,M
115115,22.0,M
115116,40.0,M
115117,19.0,M
115118,32.0,F
115119,33.0,F
115120,29.0,F
115121,31.0,M
115122,33.0,F
115123,35.0,M
115124,37.0,F
115125,35.0,M
115126,26.0,M
115127,24.0,F
115128,30.0,F
115129,23.0,M
115130,19.0,M
115131,24.0,F
115132,30.0,M
115133,24.0,M
115134,20.0,F
115135,17.0,M
115136,20.0,M
115137,21.0,F
115138,21.0,F
115139,23.0,F
115140,23.0,M
115141,25.0,M
115142,32.0,F
115143,18.0,M
115144,50.0,F
115145,23.0,M
115146,33.0,M
115147,18.0,F
115148,24.0,M
115149,21.0,M
115150,25.0,M
115151,18.0,F
115152,33.0,M
115153,38.0,M
115154,27.0,F
115155,25.0,F
115156,40.0,M
115157,23.0,M
115158,24.0,F
115159,24.0,M
115160,24.0,F
115161,24.0,F
115162,23.0,F
115163,25.0,F
115164,30.0,F
115165,50.0,M
115166,17.0,M
115167,34.0,M
115168,93.0,M
115169,25.0,F
115170,23.0,M
115171,43.0,M
115172,24.0,F
115173,20.0,M
115174,17.0,M
115175,33.0,F
115176,17.0,M
115177,23.0,M
115178,19.0,M
115179,20.0,M
115180,20.0,F
115181,24.0,F
115182,21.0,F
115183,24.0,F
115184,24.0,F
115185,20.0,F
115186,22.0,M
115187,33.0,F
115188,19.0,F
115189,22.0,F
115190,30.0,M
115191,25.0,M
115192,35.0,F
115193,18.0,M
115194,23.0,M
115195,22.0,M
115196,21.0,M
115197,21.0,M
115198,31.0,M
115199,23.0,F
115200,26.0,M
115201,50.0,F
115202,22.0,F
115203,17.0,M
115204,23.0,M
115205,24.0,F
115206,23.0,F
115207,19.0,M
115208,19.0,M
115209,23.0,F
115210,24.0,F
115211,24.0,F
115212,50.0,F
115213,24.0,M
115214,20.0,M
115215,44.0,F
115216,25.0,M
115217,18.0,F
115218,21.0,M
115219,20.0,M
115220,35.0,F
115221,38.0,F
115222,19.0,F
115223,22.0,M
115224,25.0,M
115225,30.0,F
115226,24.0,F
115227,25.0,M
115228,27.0,M
115229,22.0,F
115230,24.0,F
115231,49.0,F
115232,42.0,F
115233,35.0,M
115234,32.0,F
115235,27.0,F
115236,38.0,M
115237,31.0,F
115238,25.0,M
115239,18.0,F
115240,23.0,M
115241,24.0,F
115242,46.0,M
115243,20.0,M
115244,18.0,M
115245,22.0,M
115246,21.0,F
115247,19.0,M
115248,19.0,F
115249,18.0,M
115250,19.0,M
115251,23.0,M
115252,19.0,F
115253,20.0,F
115254,19.0,M
115255,26.0,M
115256,19.0,F
115257,23.0,M
115258,25.0,M
115259,32.0,M
115260,21.0,M
115261,29.0,F
115262,25.0,F
115263,18.0,M
115264,19.0,M
115265,36.0,M
115266,25.0,F
115267,27.0,F
115268,27.0,M
115269,21.0,F
115270,30.0,M
115271,22.0,M
115272,45.0,M
115273,23.0,F
115274,31.0,M
115275,45.0,M
115276,37.0,F
115277,17.0,M
115278,23.0,M
115279,21.0,F
115280,24.0,M
115281,24.0,F
115282,40.0,F
115283,21.0,F
115284,35.0,F
115285,22.0,F
115286,21.0,M
115287,19.0,F
115288,18.0,M
115289,22.0,M
115290,17.0,M
115291,20.0,M
115292,18.0,F
115293,71.0,F
115294,24.0,M
115295,35.0,M
115296,23.0,M
115297,23.0,F
115298,25.0,F
115299,21.0,F
115300,20.0,F
115301,18.0,F
115302,46.0,F
115303,43.0,F
115304,40.0,F
115305,22.0,M
115306,29.0,F
115307,26.0,M
115308,48.0,M
115309,34.0,F
115310,74.0,M
115311,26.0,F
115312,26.0,M
115313,25.0,F
115314,22.0,M
115315,21.0,F
115316,49.0,F
115317,46.0,M
115318,26.0,M
115319,19.0,M
115320,72.0,F
115321,19.0,F
115322,23.0,M
115323,25.0,F
115324,22.0,M
115325,24.0,M
115326,21.0,F
115327,21.0,M
115328,24.0,F
115329,19.0,F
115330,19.0,F
115331,19.0,M
115332,20.0,F
115333,24.0,F
115334,19.0,M
115335,23.0,F
115336,19.0,F
115337,25.0,M
115338,20.0,M
115339,30.0,F
115340,20.0,F
115341,37.0,M
115342,17.0,M
115343,34.0,M
115344,17.0,F
115345,24.0,F
115346,18.0,M
115347,22.0,F
115348,39.0,M
115349,24.0,F
115350,24.0,F
115351,32.0,M
115352,19.0,F
115353,44.0,M
115354,18.0,F
115355,37.0,F
115356,38.0,F
115357,24.0,F
115358,24.0,M
115359,24.0,M
115360,50.0,M
115361,48.0,F
115362,23.0,M
115363,17.0,F
115364,25.0,F
115365,28.0,F
115366,23.0,F
115367,22.0,F
115368,25.0,F
115369,30.0,F
115370,18.0,M
115371,26.0,M
115372,37.0,F
115373,17.0,M
115374,24.0,F
115375,24.0,M
115376,48.0,F
115377,17.0,M
115378,18.0,M
115379,18.0,M
115380,17.0,M
115381,24.0,M
115382,20.0,M
115383,38.0,F
115384,21.0,M
115385,24.0,F
115386,26.0,F
115387,21.0,F
115388,24.0,F
115389,25.0,M
115390,23.0,M
115391,74.0,F
115392,30.0,F
115393,25.0,F
115394,17.0,F
115395,20.0,M
115396,23.0,M
115397,18.0,M
115398,20.0,M
115399,17.0,F
115400,27.0,M
115401,18.0,F
115402,19.0,F
115403,18.0,M
115404,32.0,F
115405,28.0,F
115406,31.0,F
115407,28.0,M
115408,19.0,M
115409,18.0,M
115410,29.0,F
115411,23.0,M
115412,18.0,F
115413,18.0,F
115414,18.0,M
115415,17.0,M
115416,17.0,F
115417,17.0,M
115418,21.0,F
115419,29.0,M
115420,19.0,F
115421,22.0,M
115422,30.0,M
115423,49.0,F
115424,26.0,F
115425,24.0,M
115426,20.0,M
115427,42.0,M
115428,24.0,M
115429,35.0,M
115430,31.0,M
115431,18.0,F
115432,28.0,M
115433,19.0,F
115434,24.0,F
115435,30.0,M
115436,24.0,M
115437,21.0,F
115438,21.0,F
115439,19.0,M
115440,19.0,M
115441,26.0,M
115442,26.0,M
115443,23.0,M
115444,29.0,F
115445,31.0,F
115446,23.0,M
115447,17.0,M
115448,20.0,F
115449,25.0,M
115450,44.0,F
115451,18.0,F
115452,18.0,F
115453,22.0,M
115454,19.0,M
115455,22.0,F
115456,23.0,F
115457,19.0,M
115458,33.0,F
115459,23.0,M
115460,17.0,M
115461,24.0,M
115462,28.0,F
115463,36.0,F
115464,19.0,F
115465,19.0,F
115466,17.0,F
115467,30.0,F
115468,36.0,F
115469,19.0,F
115470,24.0,M
115471,22.0,F
115472,25.0,M
115473,22.0,F
115474,24.0,M
115475,21.0,M
115476,21.0,M
115477,28.0,M
115478,20.0,F
115479,21.0,M
115480,34.0,F
115481,21.0,M
115482,17.0,M
115483,26.0,M
115484,20.0,M
115485,17.0,M
115486,21.0,F
115487,25.0,F
115488,22.0,M
115489,17.0,M
115490,22.0,F
115491,22.0,M
115492,46.0,F
115493,19.0,F
115494,22.0,F
115495,20.0,F
115496,19.0,M
115497,48.0,M
115498,24.0,M
115499,19.0,F
115500,49.0,F
115501,23.0,M
115502,44.0,F
115503,23.0,M
115504,71.0,M
115505,21.0,F
115506,20.0,M
