,user_id,location,age,isbn,rating,book_title,book_author,year_of_publication,publisher,img_s,img_m,img_l,Summary,Language,Category,city,state,country
1273,57006,"lawton, oklahoma, usa",30.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],lawton,oklahoma,usa
1274,57030,"zagreb, n/a, croatia",31.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],zagreb,n/a,croatia
1275,57039,"zurich, zurich, switzerland",34.74389988072476,0971880107,5,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],zurich,zurich,switzerland
1276,57148,"stirling, scotland, united kingdom",24.0,0971880107,1,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],stirling,scotland,united kingdom
1277,57253,"mt prospect, illinois, usa",66.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],mt prospect,illinois,usa
1278,57367,"aalborg, nordjylland, denmark",30.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],aalborg,nordjylland,denmark
1279,57412,"porto, porto, portugal",25.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],porto,porto,portugal
1280,57449,"rudersberg, baden-württemberg, germany",29.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],rudersberg,baden-württemberg,germany
1281,57515,"8125-915 vilamoura, algarve, portugal",44.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],8125-915 vilamoura,algarve,portugal
1282,57706,"iasi, n/a, rwanda",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],iasi,n/a,rwanda
1283,57868,"freiburg, baden-wuerttemberg, germany",26.0,0971880107,2,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],freiburg,baden-wuerttemberg,germany
1284,57954,"fargo, north dakota, usa",38.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],fargo,north dakota,usa
1285,57965,"fife, scotland, united kingdom",26.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],fife,scotland,united kingdom
1286,58077,"phoenix, arizona, usa",19.0,0971880107,9,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],phoenix,arizona,usa
1287,58162,"madrid, madrid, spain",20.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],madrid,madrid,spain
1288,58255,"palmdale, california, usa",14.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],palmdale,california,usa
1289,58297,"dunedin, otago, new zealand",13.0,0971880107,6,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],dunedin,otago,new zealand
1290,58456,"nottingham, england, united kingdom",33.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],nottingham,england,united kingdom
1291,58576,"oxon, oxfordshire, united kingdom",32.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],oxon,oxfordshire,united kingdom
1292,58710,"inver grove heights, minnesota, usa",48.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],inver grove heights,minnesota,usa
1293,58736,"carthage, missouri, usa",51.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],carthage,missouri,usa
1294,58756,"satellite beach, florida, usa",47.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],satellite beach,florida,usa
1295,58855,"glen ellyn, illinois, usa",38.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],glen ellyn,illinois,usa
1296,59150,"victoria, british columbia, canada",37.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],victoria,british columbia,canada
1297,59246,"winnipeg, manitoba, canada",25.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],winnipeg,manitoba,canada
1298,59269,"indianapolis, indiana, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],indianapolis,indiana,usa
1299,59559,"milton, florida, usa",25.0,0971880107,3,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],milton,florida,usa
1300,59616,"port melbourne, victoria, australia",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],port melbourne,victoria,australia
1301,59756,"belgrade, n/a, yugoslavia",25.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],belgrade,n/a,yugoslavia
1302,59792,"campbellford, ontario, canada",17.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],campbellford,ontario,canada
1303,59912,"pasadena, california, usa",27.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],pasadena,california,usa
1304,59994,"yarmouth, nova scotia, canada",21.0,0971880107,7,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],yarmouth,nova scotia,canada
1305,60050,"brooklyn, new york, usa",40.0,0971880107,2,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],brooklyn,new york,usa
1306,60067,"silver spring, maryland, usa",44.0,0971880107,6,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],silver spring,maryland,usa
1307,60244,"alvin, texas, usa",47.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],alvin,texas,usa
1308,60277,"boston, massachusetts, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],boston,massachusetts,usa
1309,60319,"haddonfield, new jersey, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],haddonfield,new jersey,usa
1310,60391,"bury st edmunds, suffolk, united kingdom",42.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],bury st edmunds,suffolk,united kingdom
1311,60535,"danbury, connecticut, usa",73.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],danbury,connecticut,usa
1312,60548,"lindenhurst, new york, usa",57.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],lindenhurst,new york,usa
1313,60633,"austin, texas, usa",45.0,0971880107,8,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],austin,texas,usa
1314,60797,"aberdare, wales, united kingdom",24.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],aberdare,wales,united kingdom
1315,60809,"erstein, alsace, france",33.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],erstein,alsace,france
1316,61028,"charleston, south carolina, usa",50.0,0971880107,7,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],charleston,south carolina,usa
1317,61361,"glen waverley, victoria, australia",23.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],glen waverley,victoria,australia
1318,61602,"sioux city, iowa, usa",31.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],sioux city,iowa,usa
1319,61668,"dayton, maine, usa",41.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],dayton,maine,usa
1320,61750,"powder springs, georgia, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],powder springs,georgia,usa
1321,61798,"rockville, maryland, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],rockville,maryland,usa
1322,61982,"singapore, n/a, singapore",20.0,0971880107,6,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],singapore,n/a,singapore
1323,62410,"ocean park, maine, usa",27.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],ocean park,maine,usa
1324,62464,"el cajon, california, usa",26.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],el cajon,california,usa
1325,62513,"port macquarie, nsw, australia",43.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],port macquarie,nsw,australia
1326,62670,"lisboa, lisboa, portugal",26.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],lisboa,lisboa,portugal
1327,62862,"new milford, connecticut, usa",47.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],new milford,connecticut,usa
1328,62891,"hi nella, new jersey, usa",27.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],hi nella,new jersey,usa
1329,62954,"jacksonville, florida, usa",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],jacksonville,florida,usa
1330,63074,"istanbul, n/a, turkey",44.0,0971880107,2,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],istanbul,n/a,turkey
1331,63232,"freisbach, rheinland-pfalz, germany",27.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],freisbach,rheinland-pfalz,germany
1332,63293,"leesburg, virginia, usa",37.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],leesburg,virginia,usa
1333,63506,"saskatoon, saskatchewan, canada",34.74389988072476,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],saskatoon,saskatchewan,canada
1334,63665,"geneva, ge, switzerland",24.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],geneva,ge,switzerland
1335,63669,"xiaogan hubei, n/a, china",25.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],xiaogan hubei,n/a,china
1336,63714,"milton keynes, england, united kingdom",29.0,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,http://images.amazon.com/images/P/0971880107.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,"Wild animus is a search for the primordial, a test of human
foundations and a journey to the breaking point.",en,['Fiction'],milton keynes,england,united kingdom
